molecule,communityId
XM_011532398,1
XM_011532633,1
XM_011532664,1
XM_011532987,1
XM_011533045,1
XM_011533074,1
XM_011533428,1
XM_011533576,1
XM_011533849,1
XM_011534039,1
XM_011534096,1
XM_011534101,1
XM_011534141,1
XM_011534197,1
XM_011534243,1
XM_011534419,1
XM_011534472,1
XM_011534665,1
XM_011534745,1
XM_011534753,1
XM_011534989,1
XM_011534992,1
XM_011535103,1
XM_011535104,1
XM_011535106,1
XM_011535107,1
XM_011535149,1
XM_011535294,1
XM_011535328,1
XM_011535387,1
XM_011535434,1
XM_011535630,1
XM_011535633,1
XM_011535756,1
XM_011535988,1
XM_011536062,1
XM_011536214,1
XM_011536217,1
XM_011536389,1
XM_011536540,1
XM_011536563,1
XM_011536618,1
XM_011536638,1
XM_011536642,1
XM_011536709,1
XM_011536769,1
XM_011536908,1
XM_011536925,1
XM_011536940,1
XM_011536966,1
XM_011536967,1
XM_011536972,1
XM_011536973,1
XM_011537057,1
XM_011537071,1
XM_011537086,1
XM_011537106,1
XM_011537110,1
XM_011537155,1
XM_011537242,1
XM_011537299,1
XM_011537384,1
XM_011537415,1
XM_011537553,1
XM_011537677,1
XM_011537700,1
XM_011537882,1
XM_011537903,1
XM_011537911,1
XM_011537946,1
XM_011537947,1
XM_011537976,1
XM_011538400,1
XM_011538980,1
XM_011539427,1
XM_011539451,1
XM_011539528,1
XM_011539780,1
XM_011539782,1
XM_011539783,1
XM_011539785,1
XM_011539976,1
XM_011540103,1
XM_011540210,1
XM_011540310,1
XM_011540317,1
XM_011540318,1
XM_011540336,1
XM_011541050,1
XM_011541052,1
XM_011541054,1
XM_011541166,1
XM_011541303,1
XM_011541315,1
XM_011541396,1
XM_011541400,1
XM_011541538,1
XM_011541812,1
XM_011541826,1
XM_011541862,1
XM_011541869,1
XM_011541870,1
XM_011541875,1
XM_011541937,1
XM_011542079,1
XM_011542166,1
XM_011542273,1
XM_011542392,1
XM_011542437,1
XM_011542560,1
XM_011542715,1
XM_011542933,1
XM_011542984,1
XM_011542987,1
XM_011542988,1
XM_011543002,1
XM_011543005,1
XM_011543055,1
XM_011543070,1
XM_011543096,1
XM_011543358,1
XM_011543393,1
XM_011543696,1
XM_011543821,1
XM_011543837,1
XM_011543838,1
XM_011543892,1
XM_011543963,1
XM_011543995,1
XM_011543997,1
XM_011544167,1
XM_011544183,1
XM_011544184,1
XM_011544192,1
XM_011544194,1
XM_011544385,1
XM_011544403,1
XM_011544404,1
XM_011544410,1
XM_011544440,1
XM_011544512,1
XM_011544655,1
XM_011544671,1
XM_011544834,1
XM_011544861,1
XM_011544863,1
XM_011545079,1
XM_011545092,1
XM_011545152,1
XM_011545188,1
XM_011545195,1
XM_011545266,1
XM_011545281,1
XM_011545315,1
XM_011545498,1
XM_011545500,1
XM_011545502,1
XM_011545893,1
XM_011545913,1
XM_011545948,1
XM_017000097,1
XM_017000538,1
XM_017000615,1
XM_017000617,1
XM_017000686,1
XM_017000744,1
XM_017000771,1
XM_017000777,1
XM_017000869,1
XM_017000870,1
XM_017000871,1
XM_017000886,1
XM_017000930,1
XM_017000934,1
XM_017000945,1
XM_017001002,1
XM_017001098,1
XM_017001203,1
XM_017001205,1
XM_017001245,1
XM_017001305,1
XM_017001346,1
XM_017001369,1
XM_017001518,1
XM_017001690,1
XM_017001691,1
XM_017001785,1
XM_017001863,1
XM_017001866,1
XM_017001867,1
XM_017001896,1
XM_017001914,1
XM_017002208,1
XM_017002304,1
XM_017002417,1
XM_017002491,1
XM_017002515,1
XM_017002516,1
XM_017002708,1
XM_017002743,1
XM_017002850,1
XM_017002855,1
XM_017003309,1
XM_017003612,1
XM_017003620,1
XM_017003622,1
XM_017003682,1
XM_017003758,1
XM_017003771,1
XM_017004060,1
XM_017004072,1
XM_017004322,1
XM_017004324,1
XM_017004394,1
XM_017004452,1
XM_017004467,1
XM_017004558,1
XM_017004569,1
XM_017004570,1
XM_017004572,1
XM_017004620,1
XM_017004627,1
XM_017004661,1
XM_017004664,1
XM_017004665,1
XM_017004713,1
XM_017004826,1
XM_017004967,1
XM_017005075,1
XM_017005164,1
XM_017005167,1
XM_017005290,1
XM_017005476,1
XM_017005478,1
XM_017005493,1
XM_017005703,1
XM_017005852,1
XM_017005871,1
XM_017005959,1
XM_017005997,1
XM_017006102,1
XM_017006266,1
XM_017006381,1
XM_017006386,1
XM_017006470,1
XM_017006471,1
XM_017006472,1
XM_017006473,1
XM_017006482,1
XM_017006483,1
XM_017006485,1
XM_017006487,1
XM_017006619,1
XM_017006625,1
XM_017006983,1
XM_017007050,1
XM_017007051,1
XM_017007053,1
XM_017007071,1
XM_017007144,1
XM_017007169,1
XM_017007178,1
XM_017007248,1
XM_017007425,1
XM_017007427,1
XM_017007457,1
XM_017007529,1
XM_017007887,1
XM_017007931,1
XM_017007940,1
XM_017007941,1
XM_017007948,1
XM_017008119,1
XM_017008134,1
XM_017008135,1
XM_017008136,1
XM_017008167,1
XM_017008334,1
XM_017008404,1
XM_017008473,1
XM_017008476,1
XM_017008490,1
XM_017008493,1
XM_017008494,1
XM_017008527,1
XM_017008560,1
XM_017008655,1
XM_017008690,1
XM_017008731,1
XM_017008732,1
XM_017008734,1
XM_017008783,1
XM_017008845,1
XM_017008851,1
XM_017008873,1
XM_017008880,1
XM_017008913,1
XM_017008930,1
XM_017009071,1
XM_017009072,1
XM_017009115,1
XM_017009136,1
XM_017009254,1
XM_017009329,1
XM_017009337,1
XM_017009449,1
XM_017009522,1
XM_017009572,1
XM_017009585,1
XM_017009600,1
XM_017009664,1
XM_017009668,1
XM_017009748,1
XM_017009779,1
XM_017009991,1
XM_017010178,1
XM_017010179,1
XM_017010241,1
XM_017010245,1
XM_017010310,1
XM_017010326,1
XM_017010374,1
XM_017010620,1
XM_017010627,1
XM_017010650,1
XM_017010781,1
XM_017010782,1
XM_017010784,1
XM_017010884,1
XM_017010896,1
XM_017010935,1
XM_017010937,1
XM_017011127,1
XM_017011187,1
XM_017011199,1
XM_017011374,1
XM_017011380,1
XM_017011524,1
XM_017011812,1
XM_017012109,1
XM_017012110,1
XM_017012174,1
XM_017012183,1
XM_017012277,1
XM_017012405,1
XM_017012538,1
XM_017012775,1
XM_017012984,1
XM_017013142,1
XM_017013208,1
XM_017013212,1
XM_017013350,1
XM_017013400,1
XM_017013408,1
XM_017013516,1
XM_017013517,1
XM_017013622,1
XM_017013719,1
XM_017013825,1
XM_017013854,1
XM_017014214,1
XM_017014339,1
XM_017014752,1
XM_017014753,1
XM_017014755,1
XM_017014760,1
XM_017015098,1
XM_017015598,1
XM_017015599,1
XM_017015617,1
XM_017015618,1
XM_017015686,1
XM_017015925,1
XM_017016187,1
XM_017016222,1
XM_017016345,1
XM_017016420,1
XM_017016498,1
XM_017016624,1
XM_017016667,1
XM_017016749,1
XM_017016834,1
XM_017016884,1
XM_017016896,1
XM_017017095,1
XM_017017096,1
XM_017017097,1
XM_017017271,1
XM_017017279,1
XM_017017281,1
XM_017017390,1
XM_017017391,1
XM_017017632,1
XM_017017758,1
XM_017017873,1
XM_017017875,1
XM_017017914,1
XM_017017923,1
XM_017018011,1
XM_017018136,1
XM_017018137,1
XM_017018138,1
XM_017018139,1
XM_017018142,1
XM_017018174,1
XM_017018221,1
XM_017018310,1
XM_017018463,1
XM_017018477,1
XM_017018515,1
XM_017018688,1
XM_017018690,1
XM_017018790,1
XM_017018806,1
XM_017019038,1
XM_017019041,1
XM_017019062,1
XM_017019064,1
XM_017019066,1
XM_017019175,1
XM_017019280,1
XM_017019500,1
XM_017019698,1
XM_017019780,1
XM_017019916,1
XM_017019917,1
XM_017019947,1
XM_017019953,1
XM_017019954,1
XM_017020055,1
XM_017020124,1
XM_017020172,1
XM_017020201,1
XM_017020246,1
XM_017020302,1
XM_017020396,1
XM_017020462,1
XM_017020464,1
XM_017020467,1
XM_017020530,1
XM_017020649,1
XM_017020834,1
XM_017020848,1
XM_017020918,1
XM_017020993,1
XM_017021100,1
XM_017021151,1
XM_017021153,1
XM_017021288,1
XM_017021291,1
XM_017021294,1
XM_017021296,1
XM_017021298,1
XM_017021301,1
XM_017021353,1
XM_017021377,1
XM_017021421,1
XM_017021438,1
XM_017021440,1
XM_017021608,1
XM_017021618,1
XM_017021619,1
XM_017021870,1
XM_017022124,1
XM_017022132,1
XM_017022412,1
XM_017022581,1
XM_017022655,1
XM_017022868,1
XM_017022941,1
XM_017023078,1
XM_017023082,1
XM_017023106,1
XM_017023172,1
XM_017023173,1
XM_017023233,1
XM_017023281,1
XM_017023322,1
XM_017023332,1
XM_017023355,1
XM_017023494,1
XM_017023495,1
XM_017023528,1
XM_017023654,1
XM_017023657,1
XM_017023707,1
XM_017023732,1
XM_017023740,1
XM_017023770,1
XM_017023793,1
XM_017023797,1
XM_017023892,1
XM_017024050,1
XM_017024051,1
XM_017024054,1
XM_017024055,1
XM_017024196,1
XM_017024235,1
XM_017024322,1
XM_017024344,1
XM_017024438,1
XM_017024488,1
XM_017024551,1
XM_017024591,1
XM_017024678,1
XM_017024729,1
XM_017024878,1
XM_017024977,1
XM_017025018,1
XM_017025216,1
XM_017025325,1
XM_017025341,1
XM_017025372,1
XM_017025375,1
XM_017025383,1
XM_017025514,1
XM_017025557,1
XM_017025558,1
XM_017025615,1
XM_017025681,1
XM_017025749,1
XM_017025770,1
XM_017025890,1
XM_017025904,1
XM_017025969,1
XM_017026104,1
XM_017026379,1
XM_017026428,1
XM_017026875,1
XM_017027111,1
XM_017027305,1
XM_017027335,1
XM_017027372,1
XM_017027379,1
XM_017027667,1
XM_017027812,1
XM_017027813,1
XM_017027814,1
XM_017027817,1
XM_017027818,1
XM_017027890,1
XM_017027968,1
XM_017028162,1
XM_017028696,1
XM_017028966,1
XM_017029113,1
XM_017029114,1
XM_017029402,1
XM_017029423,1
XM_017029469,1
XM_017029551,1
XM_017029563,1
XM_017029597,1
XM_017029615,1
XM_017029616,1
XM_017029647,1
XM_017029717,1
XM_017029718,1
XM_017029719,1
XM_017029744,1
XM_017029783,1
XM_017029787,1
XM_017029791,1
XM_017029795,1
XM_024446012,1
XM_024446047,1
XM_024446074,1
XM_024446078,1
XM_024446261,1
XM_024446319,1
XM_024446383,1
XM_024446418,1
XM_024446419,1
XM_024446449,1
XM_024446492,1
XM_024446495,1
XM_024446544,1
XM_024446628,1
XM_024446757,1
XM_024446771,1
XM_024446892,1
XM_024447004,1
XM_024447005,1
XM_024447094,1
XM_024447121,1
XM_024447163,1
XM_024447187,1
XM_024447425,1
XM_024447520,1
XM_024447701,1
XM_024447781,1
XM_024447887,1
XM_024447889,1
XM_024447891,1
XM_024447938,1
XM_024447984,1
XM_024447985,1
XM_024447987,1
XM_024447988,1
XM_024447989,1
XM_024447990,1
XM_024448004,1
XM_024448113,1
XM_024448315,1
XM_024448436,1
XM_024448520,1
XM_024448690,1
XM_024448693,1
XM_024448880,1
XM_024448918,1
XM_024448919,1
XM_024448921,1
XM_024448925,1
XM_024448966,1
XM_024448983,1
XM_024448985,1
XM_024449174,1
XM_024449278,1
XM_024449363,1
XM_024449506,1
XM_024449526,1
XM_024449558,1
XM_024449694,1
XM_024449848,1
XM_024449858,1
XM_024449916,1
XM_024449975,1
XM_024449976,1
XM_024450085,1
XM_024450296,1
XM_024450395,1
XM_024450461,1
XM_024450526,1
XM_024450656,1
XM_024450768,1
XM_024450769,1
XM_024450806,1
XM_024450897,1
XM_024450951,1
XM_024451051,1
XM_024451091,1
XM_024451108,1
XM_024451135,1
XM_024451154,1
XM_024451165,1
XM_024451209,1
XM_024451290,1
XM_024451308,1
XM_024451371,1
XM_024451393,1
XM_024451808,1
XM_024451872,1
XM_024451873,1
XM_024451875,1
XM_024452015,1
XM_024452193,1
XM_024452302,1
XM_024452317,1
XM_024452332,1
XM_024452386,1
XM_024452403,1
XM_024452699,1
XM_024452791,1
XM_024452896,1
XM_024453020,1
XM_024453101,1
XM_024453158,1
XM_024453487,1
XM_024453490,1
XM_024453532,1
XM_024453534,1
XM_024453537,1
XM_024453716,1
XM_024453769,1
XM_024453778,1
XM_024453811,1
XM_024453829,1
XM_024453837,1
XM_024453983,1
XM_024454090,1
XM_024454106,1
XM_024454107,1
XM_024454108,1
XM_024454126,1
XM_024454131,1
XM_024454162,1
XM_024454232,1
XM_024454268,1
XM_024454270,1
XM_024454334,1
XM_024454349,1
XM_024454355,1
XM_047415706,1
XM_047415738,1
XM_047415841,1
XM_047415898,1
XM_047415907,1
XM_047415953,1
XM_047415958,1
XM_047415967,1
XM_047415995,1
XM_047416020,1
XM_047416023,1
XM_047416028,1
XM_047416065,1
XM_047416067,1
XM_047416094,1
XM_047416105,1
XM_047416110,1
XM_047416118,1
XM_047416143,1
XM_047416144,1
XM_047416199,1
XM_047416209,1
XM_047416217,1
XM_047416218,1
XM_047416225,1
XM_047416226,1
XM_047416245,1
XM_047416267,1
XM_047416269,1
XM_047416331,1
XM_047416358,1
XM_047416390,1
XM_047416429,1
XM_047416465,1
XM_047416466,1
XM_047416536,1
XM_047416576,1
XM_047416588,1
XM_047416592,1
XM_047416614,1
XM_047416627,1
XM_047416636,1
XM_047416639,1
XM_047416661,1
XM_047416665,1
XM_047416677,1
XM_047416694,1
XM_047416720,1
XM_047416722,1
XM_047416829,1
XM_047416831,1
XM_047416839,1
XM_047416910,1
XM_047417020,1
XM_047417030,1
XM_047417052,1
XM_047417150,1
XM_047417184,1
XM_047417189,1
XM_047417190,1
XM_047417213,1
XM_047417237,1
XM_047417248,1
XM_047417258,1
XM_047417315,1
XM_047417317,1
XM_047417342,1
XM_047417374,1
XM_047417377,1
XM_047417379,1
XM_047417385,1
XM_047417410,1
XM_047417411,1
XM_047417417,1
XM_047417436,1
XM_047417448,1
XM_047417451,1
XM_047417513,1
XM_047417539,1
XM_047417591,1
XM_047417595,1
XM_047417597,1
XM_047417664,1
XM_047417691,1
XM_047417742,1
XM_047417744,1
XM_047417759,1
XM_047417770,1
XM_047417792,1
XM_047417799,1
XM_047417816,1
XM_047417820,1
XM_047417858,1
XM_047417938,1
XM_047418017,1
XM_047418042,1
XM_047418043,1
XM_047418049,1
XM_047418056,1
XM_047418058,1
XM_047418060,1
XM_047418068,1
XM_047418072,1
XM_047418076,1
XM_047418084,1
XM_047418098,1
XM_047418101,1
XM_047418174,1
XM_047418175,1
XM_047418176,1
XM_047418228,1
XM_047418230,1
XM_047418250,1
XM_047418274,1
XM_047418288,1
XM_047418558,1
XM_047418568,1
XM_047418569,1
XM_047418577,1
XM_047418605,1
XM_047418606,1
XM_047418607,1
XM_047418621,1
XM_047418640,1
XM_047418643,1
XM_047418649,1
XM_047418651,1
XM_047418679,1
XM_047418692,1
XM_047418774,1
XM_047418797,1
XM_047418861,1
XM_047419059,1
XM_047419065,1
XM_047419132,1
XM_047419178,1
XM_047419246,1
XM_047419282,1
XM_047419335,1
XM_047419365,1
XM_047419409,1
XM_047419458,1
XM_047419462,1
XM_047419463,1
XM_047419471,1
XM_047419504,1
XM_047419518,1
XM_047419577,1
XM_047419593,1
XM_047419596,1
XM_047419669,1
XM_047419699,1
XM_047419700,1
XM_047419710,1
XM_047419711,1
XM_047419740,1
XM_047419750,1
XM_047419823,1
XM_047419833,1
XM_047419912,1
XM_047419916,1
XM_047419935,1
XM_047419938,1
XM_047419943,1
XM_047419950,1
XM_047419971,1
XM_047419986,1
XM_047420056,1
XM_047420059,1
XM_047420067,1
XM_047420091,1
XM_047420094,1
XM_047420100,1
XM_047420108,1
XM_047420120,1
XM_047420154,1
XM_047420164,1
XM_047420170,1
XM_047420171,1
XM_047420186,1
XM_047420189,1
XM_047420196,1
XM_047420204,1
XM_047420205,1
XM_047420206,1
XM_047420217,1
XM_047420266,1
XM_047420267,1
XM_047420283,1
XM_047420298,1
XM_047420300,1
XM_047420303,1
XM_047420306,1
XM_047420386,1
XM_047420400,1
XM_047420402,1
XM_047420410,1
XM_047420438,1
XM_047420450,1
XM_047420536,1
XM_047420537,1
XM_047420611,1
XM_047420613,1
XM_047420623,1
XM_047420641,1
XM_047420693,1
XM_047420774,1
XM_047420883,1
XM_047420903,1
XM_047420911,1
XM_047420989,1
XM_047421034,1
XM_047421051,1
XM_047421053,1
XM_047421075,1
XM_047421097,1
XM_047421184,1
XM_047421187,1
XM_047421267,1
XM_047421274,1
XM_047421275,1
XM_047421360,1
XM_047421384,1
XM_047421474,1
XM_047421529,1
XM_047421530,1
XM_047421569,1
XM_047421571,1
XM_047421633,1
XM_047421687,1
XM_047421706,1
XM_047421769,1
XM_047421780,1
XM_047421794,1
XM_047421811,1
XM_047421821,1
XM_047421823,1
XM_047421844,1
XM_047421871,1
XM_047421872,1
XM_047421879,1
XM_047421885,1
XM_047421897,1
XM_047421903,1
XM_047421910,1
XM_047421922,1
XM_047421961,1
XM_047421964,1
XM_047421966,1
XM_047422067,1
XM_047422069,1
XM_047422073,1
XM_047422075,1
XM_047422149,1
XM_047422226,1
XM_047422246,1
XM_047422255,1
XM_047422256,1
XM_047422259,1
XM_047422261,1
XM_047422330,1
XM_047422361,1
XM_047422408,1
XM_047422409,1
XM_047422482,1
XM_047422491,1
XM_047422532,1
XM_047422629,1
XM_047422638,1
XM_047422703,1
XM_047422800,1
XM_047422809,1
XM_047422817,1
XM_047422818,1
XM_047422877,1
XM_047422905,1
XM_047422989,1
XM_047422994,1
XM_047423020,1
XM_047423054,1
XM_047423068,1
XM_047423078,1
XM_047423206,1
XM_047423214,1
XM_047423236,1
XM_047423252,1
XM_047423341,1
XM_047423343,1
XM_047423359,1
XM_047423360,1
XM_047423361,1
XM_047423362,1
XM_047423435,1
XM_047423492,1
XM_047423501,1
XM_047423512,1
XM_047423518,1
XM_047423551,1
XM_047423555,1
XM_047423562,1
XM_047423646,1
XM_047423729,1
XM_047423775,1
XM_047423787,1
XM_047423825,1
XM_047423848,1
XM_047423897,1
XM_047423898,1
XM_047423902,1
XM_047423907,1
XM_047423949,1
XM_047423990,1
XM_047423998,1
XM_047423999,1
XM_047424056,1
XM_047424083,1
XM_047424107,1
XM_047424282,1
XM_047424310,1
XM_047424321,1
XM_047424422,1
XM_047424445,1
XM_047424446,1
XM_047424503,1
XM_047424518,1
XM_047424524,1
XM_047424525,1
XM_047424527,1
XM_047424536,1
XM_047424574,1
XM_047424630,1
XM_047424646,1
XM_047424836,1
XM_047424940,1
XM_047424963,1
XM_047424971,1
XM_047424972,1
XM_047424981,1
XM_047424995,1
XM_047425053,1
XM_047425151,1
XM_047425170,1
XM_047425174,1
XM_047425197,1
XM_047425200,1
XM_047425201,1
XM_047425247,1
XM_047425264,1
XM_047425301,1
XM_047425317,1
XM_047425320,1
XM_047425482,1
XM_047425506,1
XM_047425524,1
XM_047425548,1
XM_047425618,1
XM_047425632,1
XM_047425639,1
XM_047425725,1
XM_047425730,1
XM_047425805,1
XM_047425833,1
XM_047426145,1
XM_047426235,1
XM_047426254,1
XM_047426290,1
XM_047426292,1
XM_047426311,1
XM_047426313,1
XM_047426421,1
XM_047426486,1
XM_047426500,1
XM_047426531,1
XM_047426538,1
XM_047426539,1
XM_047426559,1
XM_047426567,1
XM_047426630,1
XM_047426644,1
XM_047426673,1
XM_047426686,1
XM_047426697,1
XM_047426722,1
XM_047426758,1
XM_047426767,1
XM_047426774,1
XM_047426789,1
XM_047426866,1
XM_047426893,1
XM_047426914,1
XM_047426935,1
XM_047426959,1
XM_047426966,1
XM_047427024,1
XM_047427065,1
XM_047427106,1
XM_047427146,1
XM_047427187,1
XM_047427261,1
XM_047427294,1
XM_047427373,1
XM_047427378,1
XM_047427391,1
XM_047427436,1
XM_047427440,1
XM_047427496,1
XM_047427501,1
XM_047427539,1
XM_047427578,1
XM_047427603,1
XM_047427604,1
XM_047427605,1
XM_047427615,1
XM_047427623,1
XM_047427650,1
XM_047427675,1
XM_047427678,1
XM_047427690,1
XM_047427710,1
XM_047427713,1
XM_047427784,1
XM_047427806,1
XM_047427807,1
XM_047427808,1
XM_047427855,1
XM_047427860,1
XM_047427949,1
XM_047427950,1
XM_047428042,1
XM_047428047,1
XM_047428054,1
XM_047428071,1
XM_047428083,1
XM_047428114,1
XM_047428295,1
XM_047428328,1
XM_047428333,1
XM_047428367,1
XM_047428396,1
XM_047428407,1
XM_047428497,1
XM_047428499,1
XM_047428500,1
XM_047428501,1
XM_047428535,1
XM_047428536,1
XM_047428552,1
XM_047428555,1
XM_047428567,1
XM_047428584,1
XM_047428593,1
XM_047428596,1
XM_047428608,1
XM_047428622,1
XM_047428711,1
XM_047428762,1
XM_047428789,1
XM_047428810,1
XM_047428852,1
XM_047428881,1
XM_047428906,1
XM_047428909,1
XM_047428975,1
XM_047428982,1
XM_047429004,1
XM_047429019,1
XM_047429104,1
XM_047429149,1
XM_047429153,1
XM_047429167,1
XM_047429178,1
XM_047429196,1
XM_047429197,1
XM_047429208,1
XM_047429296,1
XM_047429346,1
XM_047429359,1
XM_047429403,1
XM_047429414,1
XM_047429433,1
XM_047429437,1
XM_047429443,1
XM_047429444,1
XM_047429465,1
XM_047429471,1
XM_047429490,1
XM_047429530,1
XM_047429531,1
XM_047429632,1
XM_047429646,1
XM_047429774,1
XM_047429783,1
XM_047429884,1
XM_047429893,1
XM_047429895,1
XM_047429911,1
XM_047429921,1
XM_047430001,1
XM_047430041,1
XM_047430095,1
XM_047430147,1
XM_047430189,1
XM_047430195,1
XM_047430240,1
XM_047430242,1
XM_047430264,1
XM_047430286,1
XM_047430324,1
XM_047430413,1
XM_047430436,1
XM_047430437,1
XM_047430613,1
XM_047430686,1
XM_047430700,1
XM_047430747,1
XM_047430790,1
XM_047430802,1
XM_047430809,1
XM_047430829,1
XM_047430831,1
XM_047430832,1
XM_047430837,1
XM_047430845,1
XM_047430856,1
XM_047430914,1
XM_047430924,1
XM_047430958,1
XM_047430966,1
XM_047430969,1
XM_047430981,1
XM_047430983,1
XM_047431020,1
XM_047431024,1
XM_047431048,1
XM_047431064,1
XM_047431071,1
XM_047431073,1
XM_047431102,1
XM_047431134,1
XM_047431139,1
XM_047431160,1
XM_047431161,1
XM_047431171,1
XM_047431200,1
XM_047431275,1
XM_047431290,1
XM_047431342,1
XM_047431380,1
XM_047431395,1
XM_047431422,1
XM_047431437,1
XM_047431438,1
XM_047431497,1
XM_047431589,1
XM_047431601,1
XM_047431602,1
XM_047431684,1
XM_047431685,1
XM_047431691,1
XM_047431721,1
XM_047431735,1
XM_047431799,1
XM_047431875,1
XM_047431879,1
XM_047431919,1
XM_047431935,1
XM_047431963,1
XM_047431978,1
XM_047431995,1
XM_047432013,1
XM_047432020,1
XM_047432052,1
XM_047432061,1
XM_047432071,1
XM_047432073,1
XM_047432074,1
XM_047432077,1
XM_047432092,1
XM_047432112,1
XM_047432182,1
XM_047432258,1
XM_047432276,1
XM_047432366,1
XM_047432371,1
XM_047432436,1
XM_047432492,1
XM_047432493,1
XM_047432503,1
XM_047432512,1
XM_047432513,1
XM_047432516,1
XM_047432540,1
XM_047432541,1
XM_047432542,1
XM_047432586,1
XM_047432602,1
XM_047432765,1
XM_047432780,1
XM_047432852,1
XM_047432864,1
XM_047432944,1
XM_047432996,1
XM_047432999,1
XM_047433063,1
XM_047433204,1
XM_047433231,1
XM_047433261,1
XM_047433275,1
XM_047433381,1
XM_047433394,1
XM_047433395,1
XM_047433396,1
XM_047433454,1
XM_047433483,1
XM_047433516,1
XM_047433555,1
XM_047433556,1
XM_047433580,1
XM_047433796,1
XM_047433810,1
XM_047433835,1
XM_047433903,1
XM_047433989,1
XM_047433997,1
XM_047434037,1
XM_047434153,1
XM_047434171,1
XM_047434181,1
XM_047434182,1
XM_047434185,1
XM_047434241,1
XM_047434242,1
XM_047434248,1
XM_047434250,1
XM_047434251,1
XM_047434274,1
XM_047434327,1
XM_047434336,1
XM_047434388,1
XM_047434402,1
XM_047434412,1
XM_047434442,1
XM_047434443,1
XM_047434445,1
XM_047434456,1
XM_047434501,1
XM_047434505,1
XM_047434506,1
XM_047434511,1
XM_047434513,1
XM_047434538,1
XM_047434540,1
XM_047434584,1
XM_047434605,1
XM_047434609,1
XM_047434663,1
XM_047434665,1
XM_047434685,1
XM_047434945,1
XM_047435111,1
XM_047435112,1
XM_047435159,1
XM_047435161,1
XM_047435170,1
XM_047435286,1
XM_047435370,1
XM_047435414,1
XM_047435417,1
XM_047435421,1
XM_047435463,1
XM_047435467,1
XM_047435545,1
XM_047435597,1
XM_047435619,1
XM_047435736,1
XM_047435738,1
XM_047435743,1
XM_047435774,1
XM_047435799,1
XM_047435872,1
XM_047435895,1
XM_047435959,1
XM_047435999,1
XM_047436000,1
XM_047436056,1
XM_047436128,1
XM_047436134,1
XM_047436156,1
XM_047436162,1
XM_047436163,1
XM_047436164,1
XM_047436213,1
XM_047436214,1
XM_047436291,1
XM_047436306,1
XM_047436310,1
XM_047436311,1
XM_047436331,1
XM_047436344,1
XM_047436346,1
XM_047436351,1
XM_047436369,1
XM_047436389,1
XM_047436414,1
XM_047436417,1
XM_047436450,1
XM_047436451,1
XM_047436452,1
XM_047436461,1
XM_047436462,1
XM_047436514,1
XM_047436532,1
XM_047436697,1
XM_047436713,1
XM_047436715,1
XM_047436720,1
XM_047436722,1
XM_047436723,1
XM_047436727,1
XM_047436780,1
XM_047436784,1
XM_047436800,1
XM_047436803,1
XM_047436804,1
XM_047436805,1
XM_047436807,1
XM_047436851,1
XM_047436853,1
XM_047436868,1
XM_047436869,1
XM_047436872,1
XM_047436896,1
XM_047436901,1
XM_047436927,1
XM_047436945,1
XM_047436956,1
XM_047436996,1
XM_047437092,1
XM_047437107,1
XM_047437149,1
XM_047437162,1
XM_047437167,1
XM_047437182,1
XM_047437286,1
XM_047437308,1
XM_047437405,1
XM_047437431,1
XM_047437435,1
XM_047437436,1
XM_047437439,1
XM_047437444,1
XM_047437459,1
XM_047437476,1
XM_047437478,1
XM_047437507,1
XM_047437536,1
XM_047437574,1
XM_047437577,1
XM_047437691,1
XM_047437702,1
XM_047437712,1
XM_047437713,1
XM_047437733,1
XM_047437734,1
XM_047437812,1
XM_047437823,1
XM_047437938,1
XM_047438075,1
XM_047438115,1
XM_047438118,1
XM_047438178,1
XM_047438216,1
XM_047438246,1
XM_047438352,1
XM_047438364,1
XM_047438393,1
XM_047438397,1
XM_047438409,1
XM_047438412,1
XM_047438437,1
XM_047438499,1
XM_047438513,1
XM_047438518,1
XM_047438525,1
XM_047438533,1
XM_047438700,1
XM_047438710,1
XM_047438721,1
XM_047438722,1
XM_047438726,1
XM_047438736,1
XM_047438737,1
XM_047438745,1
XM_047438746,1
XM_047438761,1
XM_047438762,1
XM_047438786,1
XM_047438787,1
XM_047438818,1
XM_047438821,1
XM_047438859,1
XM_047438862,1
XM_047438892,1
XM_047438938,1
XM_047438958,1
XM_047439073,1
XM_047439202,1
XM_047439262,1
XM_047439296,1
XM_047439305,1
XM_047439306,1
XM_047439307,1
XM_047439435,1
XM_047439454,1
XM_047439641,1
XM_047439648,1
XM_047439656,1
XM_047439723,1
XM_047439758,1
XM_047439772,1
XM_047439775,1
XM_047439783,1
XM_047439832,1
XM_047439835,1
XM_047439865,1
XM_047439871,1
XM_047439940,1
XM_047439953,1
XM_047439966,1
XM_047439978,1
XM_047440016,1
XM_047440074,1
XM_047440078,1
XM_047440114,1
XM_047440118,1
XM_047440119,1
XM_047440122,1
XM_047440125,1
XM_047440192,1
XM_047440202,1
XM_047440204,1
XM_047440205,1
XM_047440282,1
XM_047440304,1
XM_047440347,1
XM_047440513,1
XM_047440581,1
XM_047440600,1
XM_047440602,1
XM_047440611,1
XM_047440626,1
XM_047440627,1
XM_047440709,1
XM_047440758,1
XM_047440919,1
XM_047440950,1
XM_047440988,1
XM_047441007,1
XM_047441013,1
XM_047441043,1
XM_047441047,1
XM_047441052,1
